226	392.2947169
227	394.9036773
228	397.5188776
229	400.1403179
230	402.7679983
231	405.4019186
232	408.042079
233	410.6884793
234	413.3411197
235	416
236	418.6631232
237	421.3325056
238	424.0081664
239	426.6901247
240	429.3783999
241	432.0730111
242	434.7739774
243	437.4813182
244	440.1950526
245	442.9151997
246	445.6417789
247	448.3748092
248	451.11431
249	453.8603004
250	456.6127996
251	459.3718268
252	462.1374012
253	464.909542
254	467.6882684
255	470.4735996
256	473.2655549
257	476.0641533
258	478.8694142
259	481.6813567
260	484.5
261	487.3266948
262	490.1601161
263	493.0002701
264	495.8471634
265	498.7008023
266	501.5611931
267	504.4283424
268	507.3022566
269	510.1829419
270	513.0704048
271	515.9646517
272	518.865689
273	521.7735232
274	524.6881605
275	527.6096074
276	530.5378703
277	533.4729557
278	536.4148698
279	539.3636191
280	542.31921
281	545.2816488
282	548.2509421
283	551.2270962
284	554.2101174
285	557.2000122
286	560.1941244
287	563.1951487
288	566.2031169
289	569.218061
290	572.2400132
291	575.2690053
292	578.3050694
293	581.3482375
294	584.3985416
295	587.4560137
296	590.5206857
297	593.5925897
298	596.6717577
299	599.7582217
300	602.8520137
301	605.9531656
302	609.0617095
303	612.1776774
304	615.3011013
305	618.4320132
306	621.570445
307	624.7164289
308	627.8699967
309	631.0311804
310	634.2000122
311	637.376524
312	640.5607477
313	643.7527154
314	646.9524591
315	650.1600107
316	653.3754024
317	656.598666
318	659.8298336
319	663.0689372
320	666.3160088
321	669.5710803
322	672.8341839
323	676.1053514
324	679.3846149
325	682.6720064
326	685.9675578
327	689.2713012
328	692.5832687
329	695.903492
330	699.2320034
331	702.5688348
332	705.9140181
333	709.2675854
334	712.6295687
335	716
336	719.3795763
337	722.7676582
338	726.1642712
339	729.5694411
340	732.9831934
341	736.4055536
342	739.8365475
343	743.2762006
344	746.7245386
345	750.1815869
346	753.6473713
347	757.1219173
348	760.6052506
349	764.0973968
350	767.5983814
351	771.10823
352	774.6269683
353	778.1546219
354	781.6912164
355	785.2367773
356	788.7913304
357	792.3549011
358	795.9275152
359	799.5091981
360	803.0999756
361	806.6972122
362	810.3036202
363	813.9192506
364	817.5441548
365	821.1783838
366	824.8219889
367	828.4750213
368	832.1375321
369	835.8095725
370	839.4911939
371	843.1824472
372	846.8833838
373	850.5940547
374	854.3145113
375	858.0448047
376	861.7849861
377	865.5351066
378	869.2952175
379	873.06537
380	876.8456152
381	880.6360044
382	884.4365887
383	888.2474194
384	892.0685475
385	895.9000244
386	899.7425658
387	903.5955519
388	907.4590275
389	911.3330375
390	915.2176265
391	919.1128394
392	923.018721
393	926.9353162
394	930.8626696
395	934.8008262
396	938.7498306
397	942.7097278
398	946.6805625
399	950.6623795
400	954.6552236
401	958.6591397
402	962.6741724
403	966.7003667
404	970.7377673
405	974.786419
406	978.8463666
407	982.9176549
408	987.0003287
409	991.0944329
410	995.2000122
411	999.3171106
412	1003.445774
413	1007.586046
414	1011.737973
415	1015.9016
416	1020.07697
417	1024.264129
418	1028.463121
419	1032.673992
420	1036.896786
421	1041.131548
422	1045.378323
423	1049.637156
424	1053.908091
425	1058.191173
426	1062.486447
427	1066.793958
428	1071.113751
429	1075.44587
430	1079.790361
431	1084.147267
432	1088.516635
433	1092.898508
434	1097.292932
435	1101.699951
436	1106.11828
437	1110.549307
438	1114.99309
439	1119.449685
440	1123.91915
441	1128.401544
442	1132.896924
443	1137.405347
444	1141.92687
445	1146.461553
446	1151.009451
447	1155.570623
448	1160.145127
449	1164.733019
450	1169.334358
451	1173.949201
452	1178.577606
453	1183.219629
454	1187.87533
455	1192.544766
456	1197.227993
457	1201.92507
458	1206.636055
459	1211.361004
460	1216.099976
461	1220.853694
462	1225.621544
463	1230.403576
464	1235.199842
465	1240.010393
466	1244.835279
467	1249.674553
468	1254.528265
469	1259.396467
470	1264.27921
471	1269.176545
472	1274.088522
473	1279.015194
474	1283.956612
475	1288.912826
476	1293.883888
477	1298.86985
478	1303.870761
479	1308.886674
480	1313.91764
481	1318.963709
482	1324.024934
483	1329.101364
484	1334.193052
485	1339.300049
486	1344.421071
487	1349.557517
488	1354.709451
489	1359.876937
490	1365.060038
491	1370.258819
492	1375.473345
493	1380.703678
494	1385.949883
495	1391.212023
496	1396.490164
497	1401.784369
498	1407.094702
499	1412.421226
500	1417.764007
501	1423.123107
502	1428.498592
503	1433.890525
504	1439.298969
505	1444.72399
506	1450.165651
507	1455.624016
508	1461.099149
509	1466.591114
510	1472.099976
511	1477.625134
512	1483.167323
513	1488.726613
514	1494.303074
515	1499.896777
516	1505.507792
517	1511.13619
518	1516.782041
519	1522.445414
520	1528.126382
521	1533.825013
522	1539.541379
523	1545.27555
524	1551.027596
525	1556.797588
526	1562.585596
527	1568.39169
528	1574.215941
529	1580.058419
530	1585.919194
531	1591.798338
532	1597.69592
533	1603.612011
534	1609.546681
535	1615.5
536	1621.472703
537	1627.46419
538	1633.474525
539	1639.503772
540	1645.551995
541	1651.619258
542	1657.705625
543	1663.81116
544	1669.935926
545	1676.079989
546	1682.243412
547	1688.426259
548	1694.628594
549	1700.850481
550	1707.091983
551	1713.353166
552	1719.634093
553	1725.934828
554	1732.255435
555	1738.595979
556	1744.956522
557	1751.337129
558	1757.737864
559	1764.158792
560	1770.599976
561	1777.059485
562	1783.539397
563	1790.039796
564	1796.560764
565	1803.102386
566	1809.664743
567	1816.24792
568	1822.851999
569	1829.477064
570	1836.123197
571	1842.790483
572	1849.479004
573	1856.188843
574	1862.920083
575	1869.672809
576	1876.447102
577	1883.243046
578	1890.060725
579	1896.900221
580	1903.761618
581	1910.644999
582	1917.550447
583	1924.478045
584	1931.427876
585	1938.400024
586	1945.395235
587	1952.412923
588	1959.453164
589	1966.516035
590	1973.601613
591	1980.709975
592	1987.841198
593	1994.995359
594	2002.172533
595	2009.372799
596	2016.596232
597	2023.842911
598	2031.112911
599	2038.406309
600	2045.723183
601	2053.063608
602	2060.427662
603	2067.815422
604	2075.226965
605	2082.662366
606	2090.121704
607	2097.605054
608	2105.112495
609	2112.644101
610	2120.199951
611	2127.779457
612	2135.383367
613	2143.011763
614	2150.664729
615	2158.342348
616	2166.044702
617	2173.771877
618	2181.523953
619	2189.301015
620	2197.103146
621	2204.93043
622	2212.782948
623	2220.660785
624	2228.564024
625	2236.492747
626	2244.447039
627	2252.426981
628	2260.432658
629	2268.464153
630	2276.521549
631	2284.604928
632	2292.714375
633	2300.849973
634	2309.011803
635	2317.199951
636	2325.411836
637	2333.65023
638	2341.915242
639	2350.20698
640	2358.525553
641	2366.87107
642	2375.24364
643	2383.643371
644	2392.070373
645	2400.524754
646	2409.006623
647	2417.516089
648	2426.05326
649	2434.618246
650	2443.211154
651	2451.832095
652	2460.481177
653	2469.158508
654	2477.864197
655	2486.598354
656	2495.361086
657	2504.152503
658	2512.972714
659	2521.821827
660	2530.699951
661	2539.609191
662	2548.54764
663	2557.515388
664	2566.512525
665	2575.539141
666	2584.595324
667	2593.681165
668	2602.796753
669	2611.942178
670	2621.117529
671	2630.322897
672	2639.55837
673	2648.824038
674	2658.119991
675	2667.446318
676	2676.80311
677	2686.190455
678	2695.608444
679	2705.057165
680	2714.536709
681	2724.047165
682	2733.588623
683	2743.161172
684	2752.764902
685	2762.399902
686	2772.063603
687	2781.758779
688	2791.485545
689	2801.244017
690	2811.034311
691	2820.85654
692	2830.71082
693	2840.597267
694	2850.515996
695	2860.467121
696	2870.450759
697	2880.467023
698	2890.51603
699	2900.597895
700	2910.712732
701	2920.860658
702	2931.041786
703	2941.256233
704	2951.504114
705	2961.785543
706	2972.100636
707	2982.449508
708	2992.832275
709	3003.249051
710	3013.699951
711	3024.185088
712	3034.704581
713	3045.258543
714	3055.847091
715	3066.47034
716	3077.128405
717	3087.8214
718	3098.549443
719	3109.312646
720	3120.111127
721	3130.945
722	3141.814379
723	3152.719382
724	3163.660122
725	3174.636715
726	3185.649276
727	3196.69792
728	3207.782763
729	3218.90392
730	3230.061506
731	3241.255636
732	3252.486425
733	3263.753989
734	3275.058443
735	3286.399902
736	3297.777156
737	3309.191657
738	3320.643535
739	3332.132917
740	3343.659932
741	3355.224706
742	3366.827369
743	3378.468047
744	3390.14687
745	3401.863965
746	3413.61946
747	3425.413482
748	3437.246161
749	3449.117624
750	3461.027998
751	3472.977412
752	3484.965994
753	3496.993872
754	3509.061174
755	3521.168027
756	3533.31456
757	3545.500901
758	3557.727177
759	3569.993517
760	3582.300049
761	3594.645562
762	3607.031536
763	3619.458112
764	3631.925429
765	3644.433629
766	3656.982853
767	3669.573241
768	3682.204934
769	3694.878074
770	3707.592801
771	3720.349255
772	3733.147578
773	3745.987911
774	3758.870394
775	3771.795168
776	3784.762374
777	3797.772153
778	3810.824645
779	3823.919992
780	3837.058334
781	3850.239812
782	3863.464567
783	3876.73274
784	3890.044472
785	3903.399902
786	3916.799177
787	3930.242432
788	3943.729809
789	3957.261449
790	3970.837492
791	3984.45808
792	3998.123352
793	4011.83345
794	4025.588515
795	4039.388688
796	4053.234108
797	4067.124917
798	4081.061257
799	4095.043267
800	4109.071088
801	4123.144861
802	4137.264728
803	4151.430828
804	4165.643303
805	4179.902293
806	4194.207939
807	4208.560383
808	4222.959764
809	4237.406223
810	4251.899902
811	4266.438944
812	4281.025507
813	4295.659749
814	4310.341831
815	4325.071914
816	4339.850157
817	4354.67672
818	4369.551763
819	4384.475446
820	4399.44793
821	4414.469373
822	4429.539937
823	4444.659781
824	4459.829065
825	4475.047949
826	4490.316594
827	4505.635158
828	4521.003803
829	4536.422688
830	4551.891973
831	4567.411818
832	4582.982383
833	4598.603829
834	4614.276314
835	4630
836	4645.773054
837	4661.597647
838	4677.473958
839	4693.402167
840	4709.382453
841	4725.414995
842	4741.499972
843	4757.637563
844	4773.827948
845	4790.071305
846	4806.367814
847	4822.717653
848	4839.121003
849	4855.578042
850	4872.088949
851	4888.653904
852	4905.273085
853	4921.946673
854	4938.674845
855	4955.457781
856	4972.295661
857	4989.188663
858	5006.136967
859	5023.140751
860	5040.200195
861	5057.316798
862	5074.489407
863	5091.718187
864	5109.003306
865	5126.34493
866	5143.743225
867	5161.198358
868	5178.710495
869	5196.279804
870	5213.906449
871	5231.590599
872	5249.332418
873	5267.132074
874	5284.989734
875	5302.905563
876	5320.879728
877	5338.912395
878	5357.003732
879	5375.153904
880	5393.363078
881	5411.631421
882	5429.959098
883	5448.346277
884	5466.793124
885	5485.299805
886	5503.861839
887	5522.484085
888	5541.166755
889	5559.910058
890	5578.714207
891	5597.579413
892	5616.505886
893	5635.493838
894	5654.54348
895	5673.655023
896	5692.828679
897	5712.064658
898	5731.363172
899	5750.724432
900	5770.148648
901	5789.636033
902	5809.186797
903	5828.801152
904	5848.479308
905	5868.221477
906	5888.027869
907	5907.898697
908	5927.834171
909	5947.834502
910	5967.899902
911	5988.030575
912	6008.226739
913	6028.488606
914	6048.816385
915	6069.210289
916	6089.670529
917	6110.197316
918	6130.790861
919	6151.451375
920	6172.17907
921	6192.974157
922	6213.836847
923	6234.767352
924	6255.765882
925	6276.832648
926	6297.967863
927	6319.171737
928	6340.444481
929	6361.786307
930	6383.197426
931	6404.678049
932	6426.228387
933	6447.848651
934	6469.539053
935	6491.299805
936	6513.129787
937	6535.030553
938	6557.002328
939	6579.045334
940	6601.159797
941	6623.34594
942	6645.603987
943	6667.934162
944	6690.336689
945	6712.811793
946	6735.359697
947	6757.980625
948	6780.674801
949	6803.442449
950	6826.283793
951	6849.199057
952	6872.188466
953	6895.252243
954	6918.390612
955	6941.603797
956	6964.892022
957	6988.255512
958	7011.694489
959	7035.209179
960	7058.799805
961	7082.464592
962	7106.205783
963	7130.02362
964	7153.918347
965	7177.890207
966	7201.939443
967	7226.066299
968	7250.271018
969	7274.553842
970	7298.915016
971	7323.354782
972	7347.873383
973	7372.471063
974	7397.148065
975	7421.904633
976	7446.741009
977	7471.657436
978	7496.654159
979	7521.731419
980	7546.889461
981	7572.128527
982	7597.448861
983	7622.850706
984	7648.334306
985	7673.899902
986	7699.545088
987	7725.272782
988	7751.083255
989	7776.976774
990	7802.953609
991	7829.014029
992	7855.158301
993	7881.386694
994	7907.699479
995	7934.096922
996	7960.579293
997	7987.146861
998	8013.799893
999	8040.53866
1000	8067.36343
